"StartDate"	"EndDate"	"Status"	"IPAddress"	"Progress"	"Duration..in.seconds."	"Finished"	"RecordedDate"	"ResponseId"	"RecipientLastName"	"RecipientFirstName"	"RecipientEmail"	"ExternalReference"	"LocationLatitude"	"LocationLongitude"	"DistributionChannel"	"UserLanguage"	"Agreement"	"Age"	"Gender"	"Q13_3_TEXT"	"danger.for.participant"	"FAM1_MAC"	"LOY1_MAC"	"REC1_MAC"	"HER1_MAC"	"DEF1_MAC"	"FAI1_MAC"	"PRO1_MAC"	"FAM2_MAC"	"LOY2_MAC"	"REC2_MAC"	"HER2_MAC"	"move.to.middle"	"DEF2_MAC"	"FAI2_MAC"	"PRO2_MAC"	"FAM3_MAC"	"LOY3_MAC"	"REC3_MAC"	"HER3_MAC"	"DEF3_MAC"	"FAI3_MAC"	"PRO3_MAC"	"MAC.fam"	"MAC.gro"	"MAC.rec"	"MAC.her"	"MAC.def"	"MAC.fai"	"MAC.pro"	"ATTENTION_CHECK"	"INT_DIR_CONTACT"	"INT_QUARANTINE"	"INT_STAY_HOME"	"INT_WASH_HANDS"	"INT_CANCEL_VAC"	"INT_NEIGHBOR_SHOP"	"INT_NOT_HOARD"	"INT_NEIGHBOR_CHILD"	"INT_SUPPORT_COMP"	"COND"	"CONDlabel"	"donation"	"opp"	"is.new"	"duration"	"rid"	"RISN"	"V"	"test"	"test2"	"gc"	"term"	"Country"	"Precaution"	"Prosociality"	"CountC"
"2020-04-09 17:14:44"	"2020-04-09 17:21:32"	"IP Address"	"73.42.217.186"	100	407	"True"	"2020-04-09 17:21:32"	"R_2xKUUzQbwcbTAZH"	NA	NA	NA	NA	48.9635925292969	-122.732299804688	"anonymous"	"EN"	"I agree to participate"	44	"Woman"	NA	60	75	75	98	79	50	100	100	100	75	100	50	NA	50	96	95	50	50	50	50	50	100	50	75	66.6666666666667	82.6666666666667	59.6666666666667	50	98.6666666666667	81.6666666666667	30	80	100	100	75	100	100	100	100	50	6	"Reciprocity"	100	"Qual3512-0202covidmoral"	"True"	407	"5e8f3bc4-2d5e-5860-280e-35441f6cf98a"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.0124601558525344	0.791538120069409	0.5
"2020-04-09 17:17:06"	"2020-04-09 17:21:34"	"IP Address"	"172.58.203.82"	100	267	"True"	"2020-04-09 17:21:34"	"R_2uIMZDlCxIcnMx4"	NA	NA	NA	NA	39.9611968994141	-75.2303009033203	"anonymous"	"EN"	"I agree to participate"	22	"Woman"	NA	100	47	6	18	14	22	23	19	11	3	13	31	NA	15	15	17	11	11	14	14	16	14	14	23	6.66666666666667	15	19.6666666666667	17.6666666666667	17.3333333333333	16.6666666666667	76	13	19	18	24	100	11	100	10	10	8	"Deference"	100	"Qual3512-0202covidmoral"	"True"	267	"5e8f3c52-0ffd-3667-bf17-c9049f03c324"	7411563	FALSE	NA	NA	1	NA	"USA"	-4.32952530389839	-1.84781245987945	0.5
"2020-04-15 17:37:05"	"2020-04-15 17:41:07"	"IP Address"	"75.142.59.57"	100	241	"True"	"2020-04-15 17:41:07"	"R_3dLpc0paDXRAFkz"	NA	NA	NA	NA	34.1562957763672	-118.086799621582	"anonymous"	"EN"	"I agree to participate"	39	"Man"	NA	84	100	80	72	87	84	84	75	80	82	86	87	50	86	76	80	88	86	86	88	85	75	76	89.3333333333333	82.6666666666667	81.3333333333333	87.3333333333333	85	78.3333333333333	77	89	100	100	90	100	100	90	100	90	93	3	"General"	100	"Qual3512-0202covidmoral"	"True"	241	"5e972a18-10b8-8770-b5cd-2527d3a5395a"	7411563	FALSE	NA	NA	1	NA	"USA"	0.736593183022332	0.817027370057754	0.5
"2020-04-15 17:37:06"	"2020-04-15 17:41:18"	"IP Address"	"67.166.66.148"	100	251	"True"	"2020-04-15 17:41:18"	"R_bqGnCaWIF5yiXq9"	NA	NA	NA	NA	41.2626953125	-111.983703613281	"anonymous"	"EN"	"I agree to participate"	31	"Man"	NA	34	81	51	78	19	56	27	95	95	81	80	68	50	41	70	68	69	58	67	32	54	63	0	81.6666666666667	63.3333333333333	75	39.6666666666667	50.3333333333333	53.3333333333333	54.3333333333333	100	84	90	88	85	97	47	93	50	84	2	"Prudence"	0	"Qual3512-0202covidmoral"	"True"	251	"5e9729e8-08f9-64c2-d7cb-ff4a2df2c91a"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.00171925113245339	-0.429314274304346	0.5
"2020-04-15 17:37:25"	"2020-04-15 17:41:47"	"IP Address"	"73.99.108.37"	100	262	"True"	"2020-04-15 17:41:48"	"R_yker6xdtpGG5AVr"	NA	NA	NA	NA	37.3999938964844	-77.4647979736328	"anonymous"	"EN"	"I agree to participate"	53	"Woman"	NA	100	100	100	100	50	50	100	47	100	49	88	50	50	99	1	46	100	46	65	58	100	100	37	100	65	84.3333333333333	52.6666666666667	83	67	43.3333333333333	51	100	30	100	100	100	63	100	100	39	9	"Fainess"	41	"Qual3512-0202covidmoral"	"True"	262	"5e9729fb-764d-2de5-ea4a-86496cb1ad23"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.122454429098295	-0.00493312034689769	0.5
"2020-04-15 17:37:42"	"2020-04-15 17:41:48"	"IP Address"	"174.255.130.164"	100	245	"True"	"2020-04-15 17:41:48"	"R_3lFgzTFylkeqN1H"	NA	NA	NA	NA	37.7510070800781	-97.8219985961914	"anonymous"	"EN"	"I agree to participate"	57	"Man"	NA	80	79	70	75	76	55	78	91	91	72	90	83	50	51	65	82	96	73	89	76	67	80	87	88.6666666666667	71.6666666666667	84.6666666666667	78.3333333333333	57.6666666666667	74.3333333333333	86.6666666666667	91	94	92	91	90	100	78	90	67	74	1	"Control"	50	"Qual3512-0202covidmoral"	"True"	245	"5e972a3b-ac99-56ef-2f38-6fa0122671e7"	7411563	FALSE	NA	NA	1	NA	"USA"	0.353261884646282	0.166581588114526	0.5
"2020-04-15 17:37:16"	"2020-04-15 17:41:58"	"IP Address"	"107.77.200.173"	100	282	"True"	"2020-04-15 17:41:58"	"R_3Ol8EOZOvweDaLA"	NA	NA	NA	NA	32.8876037597656	-97.2132034301758	"anonymous"	"EN"	"I agree to participate"	33	"Man"	NA	93	84	52	47	100	73	21	12	43	71	40	67	50	71	35	30	71	96	80	69	42	69	66	66	73	55.6666666666667	78.6666666666667	62	41.6666666666667	36	100	98	100	100	100	100	26	100	100	100	9	"Fainess"	0	"Qual3512-0202covidmoral"	"True"	282	"5e9729f2-29ae-e245-3dc7-1f876cab75b7"	7411563	FALSE	NA	NA	1	NA	"USA"	0.867534351323278	-0.145226894624373	0.5
"2020-04-15 17:37:28"	"2020-04-15 17:42:49"	"IP Address"	"99.203.85.75"	100	320	"True"	"2020-04-15 17:42:49"	"R_XAGGlov1exQnSBX"	NA	NA	NA	NA	35.2425994873047	-80.7409973144531	"anonymous"	"EN"	"I agree to participate"	64	"Woman"	NA	5	100	45	100	100	100	55	100	100	11	100	100	50	1	1	1	100	1	100	100	100	0	100	100	19	100	100	67	18.6666666666667	67	5	100	100	100	100	0	0	0	0	100	9	"Fainess"	100	"Qual3512-0202covidmoral"	"True"	320	"5e972a17-77a9-b21f-5b8c-2b6538b71be9"	7411563	FALSE	NA	NA	1	NA	"USA"	0.16068605987445	-2.56873412557147	0.5
"2020-04-15 17:38:54"	"2020-04-15 17:43:02"	"IP Address"	"73.10.31.231"	100	248	"True"	"2020-04-15 17:43:02"	"R_C3UtukiD4By4tBD"	NA	NA	NA	NA	39.94580078125	-74.9041976928711	"anonymous"	"EN"	"I agree to participate"	20	"Woman"	NA	60	95	90	90	96	44	25	18	88	89	77	85	50	26	16	35	100	88	68	55	66	78	25	94.3333333333333	89	78.3333333333333	78.6666666666667	45.3333333333333	39.6666666666667	26	40	20	60	24	95	32	86	57	93	45	10	"Property"	10	"Qual3512-0202covidmoral"	"True"	248	"5e972a4e-1eaa-86b8-56ff-7bc7b535656b"	7411563	FALSE	NA	NA	1	NA	"USA"	-3.26149497753632	0.208013774511703	0.5
"2020-04-15 17:37:50"	"2020-04-15 17:43:06"	"IP Address"	"68.80.156.171"	100	316	"True"	"2020-04-15 17:43:06"	"R_3rOPh136w86Z5Uz"	NA	NA	NA	NA	40.2626037597656	-75.6150970458984	"anonymous"	"EN"	"I agree to participate"	23	"Man"	NA	49	98	100	100	50	50	49	100	100	75	100	75	50	100	30	100	83	95	100	54	100	48	100	93.6666666666667	90	100	59.6666666666667	83.3333333333333	42.3333333333333	100	100	80	100	89	100	100	72	100	73	79	3	"General"	30	"Qual3512-0202covidmoral"	"True"	316	"5e972a48-5e20-a4d0-6396-277b7b5c50a3"	7411563	FALSE	NA	NA	1	NA	"USA"	0.211055877439949	0.325907853169654	0.5
"2020-04-15 17:38:14"	"2020-04-15 17:43:08"	"IP Address"	"99.0.122.167"	100	293	"True"	"2020-04-15 17:43:08"	"R_vdl4MiR7n4275YJ"	NA	NA	NA	NA	35.2344970703125	-89.8501968383789	"anonymous"	"EN"	"I agree to participate"	27	"Woman"	NA	50	80	60	50	70	75	40	70	50	50	35	60	50	50	70	75	65	75	80	75	75	70	70	65	61.6666666666667	55	68.3333333333333	66.6666666666667	60	71.6666666666667	80	100	100	100	100	100	75	100	75	100	6	"Reciprocity"	100	"Qual3512-0202covidmoral"	"True"	293	"5e972a27-104d-df22-11c0-6111ce49ecbb"	7411563	FALSE	NA	NA	1	NA	"USA"	0.876177021585056	0.453653073285035	0.5
"2020-04-15 17:38:17"	"2020-04-15 17:43:13"	"IP Address"	"71.223.65.156"	100	295	"True"	"2020-04-15 17:43:13"	"R_3Rl8p9ciTeMXsfC"	NA	NA	NA	NA	33.5092926025391	-112.056297302246	"anonymous"	"EN"	"I agree to participate"	51	"Woman"	NA	76	82	84	86	76	77	44	14	89	100	97	97	50	8	18	19	99	100	100	80	100	27	53	90	94.6666666666667	94.3333333333333	84.3333333333333	61.6666666666667	29.6666666666667	28.6666666666667	99	93	92	92	99	78	100	100	100	100	4	"Family"	100	"Qual3512-0202covidmoral"	"True"	295	"5e972a29-42df-0301-7d1e-e49a1b008670"	7411563	FALSE	NA	NA	1	NA	"USA"	0.302242717016676	1.08751156435248	0.5
"2020-04-15 17:37:11"	"2020-04-15 17:43:14"	"IP Address"	"172.58.173.255"	100	363	"True"	"2020-04-15 17:43:15"	"R_3FOnQBRYgkkYKlC"	NA	NA	NA	NA	28.0205993652344	-82.4573974609375	"anonymous"	"EN"	"I agree to participate"	26	"Man"	NA	67	100	81	90	75	81	24	64	100	100	91	81	50	81	52	61	100	82	81	81	66	32	75	100	87.6666666666667	87.3333333333333	79	76	36	66.6666666666667	82	100	100	78	100	100	85	100	100	92	7	"Heroism"	100	"Qual3512-0202covidmoral"	"True"	363	"5e972a1c-815a-ed79-15f3-fe43d7a909bd"	7411563	FALSE	NA	NA	1	NA	"USA"	0.599610871014959	0.829303789208279	0.5
"2020-04-15 17:39:09"	"2020-04-15 17:43:20"	"IP Address"	"172.119.161.43"	100	251	"True"	"2020-04-15 17:43:21"	"R_2chZSEN58LMhrDE"	NA	NA	NA	NA	34.1203002929688	-117.770301818848	"anonymous"	"EN"	"I agree to participate"	41	"Woman"	NA	69	98	97	79	100	76	100	100	67	100	100	100	50	100	77	99	99	98	100	100	100	100	85	88	98.3333333333333	93	100	92	92.3333333333333	94.6666666666667	91	92	100	100	100	100	100	100	100	100	7	"Heroism"	50	"Qual3512-0202covidmoral"	"True"	251	"5e972a52-ac86-72ff-58d1-d8e77dc9083a"	7411563	FALSE	NA	NA	1	NA	"USA"	0.643041161710906	1.13915993831413	0.5
"2020-04-15 17:37:08"	"2020-04-15 17:43:21"	"IP Address"	"184.88.24.0"	100	372	"True"	"2020-04-15 17:43:21"	"R_2YiaJXMxTemjX4I"	NA	NA	NA	NA	28.5531005859375	-81.7596969604492	"anonymous"	"EN"	"I agree to participate"	40	"Woman"	NA	75	88	88	50	60	4	66	82	88	90	50	86	50	26	53	92	81	83	75	67	11	91	93	85.6666666666667	87	58.3333333333333	71	13.6666666666667	70	89	100	90	100	100	100	100	71	95	100	100	4	"Family"	50	"Qual3512-0202covidmoral"	"True"	372	"5e972a02-793c-e983-f7fc-2820cd7703d6"	7411563	FALSE	NA	NA	1	NA	"USA"	0.613892858887976	0.605727353001441	0.5
"2020-04-15 17:38:49"	"2020-04-15 17:43:33"	"IP Address"	"50.108.103.94"	100	284	"True"	"2020-04-15 17:43:33"	"R_r735TcaXwKTtk3v"	NA	NA	NA	NA	42.8415985107422	-84.5817031860352	"anonymous"	"EN"	"I agree to participate"	38	"Man"	NA	99	62	73	86	63	28	74	91	72	78	67	69	50	41	66	64	52	82	71	88	57	65	62	62	77.6666666666667	74.6666666666667	73.3333333333333	42	68.3333333333333	72.3333333333333	65	88	92	62	87	77	61	31	58	40	4	"Family"	10	"Qual3512-0202covidmoral"	"True"	284	"5e972a66-501d-0cfb-f1fc-82a9effa661d"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.409579984640381	-0.929299134467167	0.5
"2020-04-15 17:38:04"	"2020-04-15 17:43:49"	"IP Address"	"70.142.195.220"	100	345	"True"	"2020-04-15 17:43:49"	"R_Tjuda9Bi1BA6wdr"	NA	NA	NA	NA	29.6226043701172	-95.2546005249023	"anonymous"	"EN"	"I agree to participate"	54	"Woman"	NA	100	100	100	100	100	95	100	100	91	81	100	86	50	98	100	100	100	65	100	36	77	83	73	97	82	100	74	90	94.3333333333333	91	100	100	100	100	100	100	75	100	51	30	1	"Control"	50	"Qual3512-0202covidmoral"	"True"	345	"5e972a54-73e2-4275-d3aa-75399d47ac9a"	7411563	FALSE	NA	NA	1	NA	"USA"	0.802308323916979	-0.193479514675852	0.5
"2020-04-15 17:39:57"	"2020-04-15 17:44:11"	"IP Address"	"70.174.48.144"	100	253	"True"	"2020-04-15 17:44:11"	"R_3oEAvDy0YONM9xw"	NA	NA	NA	NA	36.8282012939453	-76.0236968994141	"anonymous"	"EN"	"I agree to participate"	34	"Woman"	NA	68	69	71	65	72	72	71	74	76	74	74	79	50	72	69	73	77	78	73	83	78	72	80	74	74.3333333333333	70.6666666666667	78	74	70.6666666666667	75.6666666666667	76	91	100	95	100	100	100	100	93	96	9	"Fainess"	50	"Qual3512-0202covidmoral"	"True"	253	"5e972a90-8d87-f160-ea48-1a9fc38f45d5"	7411563	FALSE	NA	NA	1	NA	"USA"	0.55547295906034	1.05684635717408	0.5
"2020-04-15 17:39:33"	"2020-04-15 17:44:29"	"IP Address"	"24.91.59.217"	100	296	"True"	"2020-04-15 17:44:30"	"R_3fpZaO4JLvBt901"	NA	NA	NA	NA	42.0287017822266	-71.5269012451172	"anonymous"	"EN"	"I agree to participate"	34	"Woman"	NA	90	78	83	80	76	73	74	60	86	76	92	90	50	68	68	62	85	83	70	82	83	64	61	83	80.6666666666667	80.6666666666667	82.6666666666667	74.6666666666667	68.6666666666667	61	90	100	100	91	99	100	73	100	65	84	6	"Reciprocity"	60	"Qual3512-0202covidmoral"	"True"	296	"5e972a75-cedf-f4ec-2ab8-9835ae60b3d1"	7411563	FALSE	NA	NA	1	NA	"USA"	0.745459931162428	0.233812080697109	0.5
"2020-04-15 17:38:43"	"2020-04-15 17:44:48"	"IP Address"	"73.166.57.16"	100	365	"True"	"2020-04-15 17:44:49"	"R_ULoFU6ILm85Xt6h"	NA	NA	NA	NA	29.743896484375	-95.6066970825195	"anonymous"	"EN"	"I agree to participate"	24	"Woman"	NA	86	92	90	90	90	79	75	95	71	85	88	71	50	82	92	89	84	75	89	79	84	70	78	82.3333333333333	83.3333333333333	89	80	81.6666666666667	79	87.3333333333333	100	100	95	100	100	100	5	2	46	14	5	"Group"	0	"Qual3512-0202covidmoral"	"True"	365	"5e972a4b-47e0-1fee-33cb-86dbe69698c7"	7411563	FALSE	NA	NA	1	NA	"USA"	0.69425521633701	-2.38733762527287	0.5
"2020-04-15 17:38:57"	"2020-04-15 17:45:28"	"IP Address"	"99.203.55.142"	100	390	"True"	"2020-04-15 17:45:28"	"R_sC3Ywb4l8Px9f1f"	NA	NA	NA	NA	40.7144927978516	-74.0028991699219	"anonymous"	"EN"	"I agree to participate"	38	"Woman"	NA	50	68	86	100	78	86	59	47	36	71	88	85	50	74	100	100	70	86	74	72	78	100	61	58	81	87.3333333333333	78.3333333333333	79.3333333333333	86.3333333333333	69.3333333333333	100	90	81	100	100	68	50	100	100	54	8	"Deference"	30	"Qual3512-0202covidmoral"	"True"	390	"5e972a4f-48f5-2f03-5acf-6ca708b96a17"	7411563	FALSE	NA	NA	1	NA	"USA"	0.107692141091518	-0.0769870485345369	0.5
"2020-04-15 17:39:29"	"2020-04-15 17:45:28"	"IP Address"	"69.119.165.108"	100	358	"True"	"2020-04-15 17:45:28"	"R_7NBuBLWQIRpklbz"	NA	NA	NA	NA	40.66650390625	-73.5455017089844	"anonymous"	"EN"	"I agree to participate"	77	"Woman"	NA	98	100	100	100	100	77	79	100	100	100	63	100	50	73	81	100	100	100	78	81	86	75	80	100	100	80.3333333333333	93.6666666666667	78.6666666666667	78.3333333333333	93.3333333333333	100	100	100	100	68	100	100	100	55	54	4	"Family"	90	"Qual3512-0202covidmoral"	"True"	358	"5e972a75-6e5f-c623-e99e-c2170c6cdcab"	7411563	FALSE	NA	NA	1	NA	"USA"	0.432968057529287	0.312454720356516	0.5
"2020-04-15 17:39:50"	"2020-04-15 17:45:32"	"IP Address"	"96.227.235.18"	100	341	"True"	"2020-04-15 17:45:33"	"R_26i5UXlVD5yEDRb"	NA	NA	NA	NA	40.2165985107422	-75.2565002441406	"anonymous"	"EN"	"I agree to participate"	68	"Man"	NA	71	70	60	40	52	41	62	64	67	65	55	64	50	68	75	77	81	76	79	70	59	72	77	72.6666666666667	67	58	62	56	69.6666666666667	72.6666666666667	85	85	89	77	81	86	86	71	69	70	7	"Heroism"	100	"Qual3512-0202covidmoral"	"True"	341	"5e972a7a-fd28-98a8-1f39-71add7d063bc"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.31492065277558	0.114268570655678	0.5
"2020-04-15 17:37:54"	"2020-04-15 17:45:54"	"IP Address"	"184.170.166.176"	100	479	"True"	"2020-04-15 17:45:54"	"R_1CwQMqTwizSZWdK"	NA	NA	NA	NA	39.9564056396484	-85.9651031494141	"anonymous"	"EN"	"I agree to participate"	48	"Woman"	NA	85	40	30	40	39	51	27	38	29	30	33	43	50	31	18	52	34	35	50	29	51	38	33	34.3333333333333	31.6666666666667	41	37	44.3333333333333	27.6666666666667	41	95	94	100	100	97	100	87	51	4	19	7	"Heroism"	50	"Qual3512-0202covidmoral"	"True"	479	"5e972a19-c0ac-2e75-41cd-c0a562db4453"	7411563	FALSE	NA	NA	1	NA	"USA"	0.549482882727343	-0.907928535917751	0.5
